Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
228	1	1	dev=net(1)	DropData	0	0
228	1	2	dev=net(2)	InInterests	0	0
228	1	2	dev=net(2)	OutInterests	0	0
228	1	2	dev=net(2)	DropInterests	0	0
228	1	2	dev=net(2)	InNacks	0	0
228	1	2	dev=net(2)	OutNacks	0	0
228	1	2	dev=net(2)	DropNacks	0	0
228	1	2	dev=net(2)	InData	0	0
228	1	2	dev=net(2)	OutData	0	0
228	1	2	dev=net(2)	DropData	0	0
228	1	-1	all	SatisfiedInterests	0	0
228	1	-1	all	TimedOutInterests	0	0
228	2	0	dev=net(0)	InInterests	0	0
228	2	0	dev=net(0)	OutInterests	0	0
228	2	0	dev=net(0)	DropInterests	0	0
228	2	0	dev=net(0)	InNacks	0	0
228	2	0	dev=net(0)	OutNacks	0	0
228	2	0	dev=net(0)	DropNacks	0	0
228	2	0	dev=net(0)	InData	0	0
228	2	0	dev=net(0)	OutData	0	0
228	2	0	dev=net(0)	DropData	0	0
228	2	1	dev=net(1)	InInterests	19	0.686523
228	2	1	dev=net(1)	OutInterests	0	0
228	2	1	dev=net(1)	DropInterests	0	0
228	2	1	dev=net(1)	InNacks	0	0
228	2	1	dev=net(1)	OutNacks	0	0
228	2	1	dev=net(1)	DropNacks	0	0
228	2	1	dev=net(1)	InData	0	0
228	2	1	dev=net(1)	OutData	19	19.7979
228	2	1	dev=net(1)	DropData	0	0
228	2	2	dev=net(2)	InInterests	0	0
228	2	2	dev=net(2)	OutInterests	0	0
228	2	2	dev=net(2)	DropInterests	0	0
228	2	2	dev=net(2)	InNacks	0	0
228	2	2	dev=net(2)	OutNacks	0	0
228	2	2	dev=net(2)	DropNacks	0	0
228	2	2	dev=net(2)	InData	0	0
228	2	2	dev=net(2)	OutData	0	0
228	2	2	dev=net(2)	DropData	0	0
228	2	-1	all	SatisfiedInterests	19	0
228	2	-1	all	TimedOutInterests	0	0
228	3	0	dev=net(0)	InInterests	0	0
228	3	0	dev=net(0)	OutInterests	0	0
228	3	0	dev=net(0)	DropInterests	0	0
228	3	0	dev=net(0)	InNacks	0	0
228	3	0	dev=net(0)	OutNacks	0	0
228	3	0	dev=net(0)	DropNacks	0	0
228	3	0	dev=net(0)	InData	0	0
228	3	0	dev=net(0)	OutData	0	0
228	3	0	dev=net(0)	DropData	0	0
228	3	1	dev=net(1)	InInterests	0	0
228	3	1	dev=net(1)	OutInterests	0	0
228	3	1	dev=net(1)	DropInterests	0	0
228	3	1	dev=net(1)	InNacks	0	0
228	3	1	dev=net(1)	OutNacks	0	0
228	3	1	dev=net(1)	DropNacks	0	0
228	3	1	dev=net(1)	InData	0	0
228	3	1	dev=net(1)	OutData	0	0
228	3	1	dev=net(1)	DropData	0	0
228	3	-1	all	SatisfiedInterests	0	0
228	3	-1	all	TimedOutInterests	0	0
228	4	0	dev=net(0)	InInterests	0	0
228	4	0	dev=net(0)	OutInterests	0	0
228	4	0	dev=net(0)	DropInterests	0	0
228	4	0	dev=net(0)	InNacks	0	0
228	4	0	dev=net(0)	OutNacks	0	0
228	4	0	dev=net(0)	DropNacks	0	0
228	4	0	dev=net(0)	InData	0	0
228	4	0	dev=net(0)	OutData	0	0
228	4	0	dev=net(0)	DropData	0	0
228	4	1	dev=net(1)	InInterests	0	0
228	4	1	dev=net(1)	OutInterests	0	0
228	4	1	dev=net(1)	DropInterests	0	0
228	4	1	dev=net(1)	InNacks	0	0
228	4	1	dev=net(1)	OutNacks	0	0
228	4	1	dev=net(1)	DropNacks	0	0
228	4	1	dev=net(1)	InData	0	0
228	4	1	dev=net(1)	OutData	0	0
228	4	1	dev=net(1)	DropData	0	0
228	4	-1	all	SatisfiedInterests	0	0
228	4	-1	all	TimedOutInterests	0	0
228	5	0	dev=net(0)	InInterests	0	0
228	5	0	dev=net(0)	OutInterests	0	0
228	5	0	dev=net(0)	DropInterests	0	0
228	5	0	dev=net(0)	InNacks	0	0
228	5	0	dev=net(0)	OutNacks	0	0
228	5	0	dev=net(0)	DropNacks	0	0
228	5	0	dev=net(0)	InData	0	0
228	5	0	dev=net(0)	OutData	0	0
228	5	0	dev=net(0)	DropData	0	0
228	5	1	dev=net(1)	InInterests	0	0
228	5	1	dev=net(1)	OutInterests	0	0
228	5	1	dev=net(1)	DropInterests	0	0
228	5	1	dev=net(1)	InNacks	0	0
228	5	1	dev=net(1)	OutNacks	0	0
228	5	1	dev=net(1)	DropNacks	0	0
228	5	1	dev=net(1)	InData	0	0
228	5	1	dev=net(1)	OutData	0	0
228	5	1	dev=net(1)	DropData	0	0
228	5	-1	all	SatisfiedInterests	0	0
228	5	-1	all	TimedOutInterests	0	0
228	6	0	dev=net(0)	InInterests	0	0
228	6	0	dev=net(0)	OutInterests	19	0.686523
228	6	0	dev=net(0)	DropInterests	0	0
228	6	0	dev=net(0)	InNacks	0	0
228	6	0	dev=net(0)	OutNacks	0	0
228	6	0	dev=net(0)	DropNacks	0	0
228	6	0	dev=net(0)	InData	16	16.6719
228	6	0	dev=net(0)	OutData	0	0
228	6	0	dev=net(0)	DropData	0	0
228	6	1	dev=net(1)	InInterests	19	0.686523
228	6	1	dev=net(1)	OutInterests	0	0
228	6	1	dev=net(1)	DropInterests	0	0
228	6	1	dev=net(1)	InNacks	0	0
228	6	1	dev=net(1)	OutNacks	0	0
228	6	1	dev=net(1)	DropNacks	0	0
228	6	1	dev=net(1)	InData	0	0
228	6	1	dev=net(1)	OutData	16	16.6719
228	6	1	dev=net(1)	DropData	0	0
228	6	-1	all	SatisfiedInterests	16	0
228	6	-1	all	TimedOutInterests	37	0
228	7	0	dev=net(0)	InInterests	0	0
228	7	0	dev=net(0)	OutInterests	0	0
228	7	0	dev=net(0)	DropInterests	0	0
228	7	0	dev=net(0)	InNacks	0	0
228	7	0	dev=net(0)	OutNacks	0	0
228	7	0	dev=net(0)	DropNacks	0	0
228	7	0	dev=net(0)	InData	0	0
228	7	0	dev=net(0)	OutData	0	0
228	7	0	dev=net(0)	DropData	0	0
228	7	1	dev=net(1)	InInterests	0	0
228	7	1	dev=net(1)	OutInterests	0	0
228	7	1	dev=net(1)	DropInterests	0	0
228	7	1	dev=net(1)	InNacks	0	0
228	7	1	dev=net(1)	OutNacks	0	0
228	7	1	dev=net(1)	DropNacks	0	0
228	7	1	dev=net(1)	InData	0	0
228	7	1	dev=net(1)	OutData	0	0
228	7	1	dev=net(1)	DropData	0	0
228	7	2	dev=local(2)	InInterests	0	0
228	7	2	dev=local(2)	OutInterests	0	0
228	7	2	dev=local(2)	DropInterests	0	0
228	7	2	dev=local(2)	InNacks	0	0
228	7	2	dev=local(2)	OutNacks	0	0
228	7	2	dev=local(2)	DropNacks	0	0
228	7	2	dev=local(2)	InData	0	0
228	7	2	dev=local(2)	OutData	0	0
228	7	2	dev=local(2)	DropData	0	0
228	7	-1	all	SatisfiedInterests	0	0
228	7	-1	all	TimedOutInterests	0	0
229	0	0	dev=net(0)	InInterests	0	0
229	0	0	dev=net(0)	OutInterests	147	5.31152
229	0	0	dev=net(0)	DropInterests	0	0
229	0	0	dev=net(0)	InNacks	0	0
229	0	0	dev=net(0)	OutNacks	0	0
229	0	0	dev=net(0)	DropNacks	0	0
229	0	0	dev=net(0)	InData	37	38.5537
229	0	0	dev=net(0)	OutData	0	0
229	0	0	dev=net(0)	DropData	0	0
229	0	1	dev=local(1)	InInterests	147	0
229	0	1	dev=local(1)	OutInterests	0	0
229	0	1	dev=local(1)	DropInterests	0	0
229	0	1	dev=local(1)	InNacks	0	0
229	0	1	dev=local(1)	OutNacks	0	0
229	0	1	dev=local(1)	DropNacks	0	0
229	0	1	dev=local(1)	InData	0	0
229	0	1	dev=local(1)	OutData	37	38.5537
229	0	1	dev=local(1)	DropData	0	0
229	0	-1	all	SatisfiedInterests	37	0
229	0	-1	all	TimedOutInterests	147	0
229	1	0	dev=net(0)	InInterests	0	0
229	1	0	dev=net(0)	OutInterests	0	0
229	1	0	dev=net(0)	DropInterests	0	0
229	1	0	dev=net(0)	InNacks	0	0
229	1	0	dev=net(0)	OutNacks	0	0
229	1	0	dev=net(0)	DropNacks	0	0
229	1	0	dev=net(0)	InData	0	0
229	1	0	dev=net(0)	OutData	0	0
229	1	0	dev=net(0)	DropData	0	0
229	1	1	dev=net(1)	InInterests	0	0
229	1	1	dev=net(1)	OutInterests	0	0
229	1	1	dev=net(1)	DropInterests	0	0
229	1	1	dev=net(1)	InNacks	0	0
229	1	1	dev=net(1)	OutNacks	0	0
229	1	1	dev=net(1)	DropNacks	0	0
229	1	1	dev=net(1)	InData	0	0
229	1	1	dev=net(1)	OutData	0	0
229	1	1	dev=net(1)	DropData	0	0
229	1	2	dev=net(2)	InInterests	0	0
229	1	2	dev=net(2)	OutInterests	0	0
229	1	2	dev=net(2)	DropInterests	0	0
229	1	2	dev=net(2)	InNacks	0	0
229	1	2	dev=net(2)	OutNacks	0	0
229	1	2	dev=net(2)	DropNacks	0	0
229	1	2	dev=net(2)	InData	0	0
229	1	2	dev=net(2)	OutData	0	0
229	1	2	dev=net(2)	DropData	0	0
229	1	-1	all	SatisfiedInterests	0	0
229	1	-1	all	TimedOutInterests	0	0
229	2	0	dev=net(0)	InInterests	0	0
229	2	0	dev=net(0)	OutInterests	12	0.433594
229	2	0	dev=net(0)	DropInterests	0	0
229	2	0	dev=net(0)	InNacks	0	0
229	2	0	dev=net(0)	OutNacks	0	0
229	2	0	dev=net(0)	DropNacks	0	0
229	2	0	dev=net(0)	InData	0	0
229	2	0	dev=net(0)	OutData	0	0
229	2	0	dev=net(0)	DropData	0	0
229	2	1	dev=net(1)	InInterests	48	1.73438
229	2	1	dev=net(1)	OutInterests	0	0
229	2	1	dev=net(1)	DropInterests	0	0
229	2	1	dev=net(1)	InNacks	0	0
229	2	1	dev=net(1)	OutNacks	0	0
229	2	1	dev=net(1)	DropNacks	0	0
229	2	1	dev=net(1)	InData	0	0
229	2	1	dev=net(1)	OutData	47	48.9736
229	2	1	dev=net(1)	DropData	0	0
229	2	2	dev=net(2)	InInterests	0	0
229	2	2	dev=net(2)	OutInterests	12	0.433594
229	2	2	dev=net(2)	DropInterests	0	0
229	2	2	dev=net(2)	InNacks	0	0
229	2	2	dev=net(2)	OutNacks	0	0
229	2	2	dev=net(2)	DropNacks	0	0
229	2	2	dev=net(2)	InData	11	11.4619
229	2	2	dev=net(2)	OutData	0	0
229	2	2	dev=net(2)	DropData	0	0
229	2	-1	all	SatisfiedInterests	47	0
229	2	-1	all	TimedOutInterests	0	0
229	3	0	dev=net(0)	InInterests	0	0
229	3	0	dev=net(0)	OutInterests	0	0
229	3	0	dev=net(0)	DropInterests	0	0
229	3	0	dev=net(0)	InNacks	0	0
229	3	0	dev=net(0)	OutNacks	0	0
229	3	0	dev=net(0)	DropNacks	0	0
229	3	0	dev=net(0)	InData	0	0
229	3	0	dev=net(0)	OutData	0	0
229	3	0	dev=net(0)	DropData	0	0
229	3	1	dev=net(1)	InInterests	0	0
229	3	1	dev=net(1)	OutInterests	0	0
229	3	1	dev=net(1)	DropInterests	0	0
229	3	1	dev=net(1)	InNacks	0	0
229	3	1	dev=net(1)	OutNacks	0	0
229	3	1	dev=net(1)	DropNacks	0	0
229	3	1	dev=net(1)	InData	0	0
229	3	1	dev=net(1)	OutData	0	0
229	3	1	dev=net(1)	DropData	0	0
229	3	-1	all	SatisfiedInterests	0	0
229	3	-1	all	TimedOutInterests	0	0
229	4	0	dev=net(0)	InInterests	0	0
229	4	0	dev=net(0)	OutInterests	0	0
229	4	0	dev=net(0)	DropInterests	0	0
229	4	0	dev=net(0)	InNacks	0	0
229	4	0	dev=net(0)	OutNacks	0	0
229	4	0	dev=net(0)	DropNacks	0	0
229	4	0	dev=net(0)	InData	0	0
229	4	0	dev=net(0)	OutData	0	0
229	4	0	dev=net(0)	DropData	0	0
229	4	1	dev=net(1)	InInterests	0	0
229	4	1	dev=net(1)	OutInterests	0	0
229	4	1	dev=net(1)	DropInterests	0	0
229	4	1	dev=net(1)	InNacks	0	0
229	4	1	dev=net(1)	OutNacks	0	0
229	4	1	dev=net(1)	DropNacks	0	0
229	4	1	dev=net(1)	InData	0	0
229	4	1	dev=net(1)	OutData	0	0
229	4	1	dev=net(1)	DropData	0	0
229	4	-1	all	SatisfiedInterests	0	0
229	4	-1	all	TimedOutInterests	0	0
229	5	0	dev=net(0)	InInterests	12	0.433594
229	5	0	dev=net(0)	OutInterests	0	0
229	5	0	dev=net(0)	DropInterests	0	0
229	5	0	dev=net(0)	InNacks	0	0
229	5	0	dev=net(0)	OutNacks	0	0
229	5	0	dev=net(0)	DropNacks	0	0
229	5	0	dev=net(0)	InData	0	0
229	5	0	dev=net(0)	OutData	0	0
229	5	0	dev=net(0)	DropData	0	0
229	5	1	dev=net(1)	InInterests	0	0
229	5	1	dev=net(1)	OutInterests	12	0.433594
229	5	1	dev=net(1)	DropInterests	0	0
229	5	1	dev=net(1)	InNacks	0	0
229	5	1	dev=net(1)	OutNacks	0	0
229	5	1	dev=net(1)	DropNacks	0	0
229	5	1	dev=net(1)	InData	0	0
229	5	1	dev=net(1)	OutData	0	0
229	5	1	dev=net(1)	DropData	0	0
229	5	-1	all	SatisfiedInterests	0	0
229	5	-1	all	TimedOutInterests	0	0
229	6	0	dev=net(0)	InInterests	0	0
229	6	0	dev=net(0)	OutInterests	48	1.73438
229	6	0	dev=net(0)	DropInterests	0	0
229	6	0	dev=net(0)	InNacks	0	0
229	6	0	dev=net(0)	OutNacks	0	0
229	6	0	dev=net(0)	DropNacks	0	0
229	6	0	dev=net(0)	InData	50	52.0996
229	6	0	dev=net(0)	OutData	0	0
229	6	0	dev=net(0)	DropData	0	0
229	6	1	dev=net(1)	InInterests	48	1.73438
229	6	1	dev=net(1)	OutInterests	0	0
229	6	1	dev=net(1)	DropInterests	0	0
229	6	1	dev=net(1)	InNacks	0	0
229	6	1	dev=net(1)	OutNacks	0	0
229	6	1	dev=net(1)	DropNacks	0	0
229	6	1	dev=net(1)	InData	0	0
229	6	1	dev=net(1)	OutData	50	52.0996
229	6	1	dev=net(1)	DropData	0	0
229	6	-1	all	SatisfiedInterests	50	0
229	6	-1	all	TimedOutInterests	18	0
229	7	0	dev=net(0)	InInterests	0	0
229	7	0	dev=net(0)	OutInterests	0	0
229	7	0	dev=net(0)	DropInterests	0	0
229	7	0	dev=net(0)	InNacks	0	0
229	7	0	dev=net(0)	OutNacks	0	0
229	7	0	dev=net(0)	DropNacks	0	0
229	7	0	dev=net(0)	InData	0	0
229	7	0	dev=net(0)	OutData	0	0
229	7	0	dev=net(0)	DropData	0	0
229	7	1	dev=net(1)	InInterests	12	0.433594
229	7	1	dev=net(1)	OutInterests	0	0
229	7	1	dev=net(1)	DropInterests	0	0
229	7	1	dev=net(1)	InNacks	0	0
229	7	1	dev=net(1)	OutNacks	0	0
229	7	1	dev=net(1)	DropNacks	0	0
229	7	1	dev=net(1)	InData	0	0
229	7	1	dev=net(1)	OutData	12	12.5039
229	7	1	dev=net(1)	DropData	0	0
229	7	2	dev=local(2)	InInterests	0	0
229	7	2	dev=local(2)	OutInterests	12	0.433594
229	7	2	dev=local(2)	DropInterests	0	0
229	7	2	dev=local(2)	InNacks	0	0
229	7	2	dev=local(2)	OutNacks	0	0
229	7	2	dev=local(2)	DropNacks	0	0
229	7	2	dev=local(2)	InData	12	0
229	7	2	dev=local(2)	OutData	0	0
229	7	2	dev=local(2)	DropData	0	0
229	7	-1	all	SatisfiedInterests	12	0
229	7	-1	all	TimedOutInterests	0	0
230	0	0	dev=net(0)	InInterests	0	0
230	0	0	dev=net(0)	OutInterests	146	5.27539
230	0	0	dev=net(0)	DropInterests	0	0
230	0	0	dev=net(0)	InNacks	0	0
230	0	0	dev=net(0)	OutNacks	0	0
230	0	0	dev=net(0)	DropNacks	0	0
230	0	0	dev=net(0)	InData	70	72.9395
230	0	0	dev=net(0)	OutData	0	0
230	0	0	dev=net(0)	DropData	0	0
230	0	1	dev=local(1)	InInterests	146	0
230	0	1	dev=local(1)	OutInterests	0	0
230	0	1	dev=local(1)	DropInterests	0	0
230	0	1	dev=local(1)	InNacks	0	0
230	0	1	dev=local(1)	OutNacks	0	0
230	0	1	dev=local(1)	DropNacks	0	0
230	0	1	dev=local(1)	InData	0	0
230	0	1	dev=local(1)	OutData	70	72.9395
230	0	1	dev=local(1)	DropData	0	0
230	0	-1	all	SatisfiedInterests	70	0
230	0	-1	all	TimedOutInterests	112	0
230	1	0	dev=net(0)	InInterests	0	0
230	1	0	dev=net(0)	OutInterests	0	0
230	1	0	dev=net(0)	DropInterests	0	0
230	1	0	dev=net(0)	InNacks	0	0
230	1	0	dev=net(0)	OutNacks	0	0
230	1	0	dev=net(0)	DropNacks	0	0
230	1	0	dev=net(0)	InData	0	0
230	1	0	dev=net(0)	OutData	0	0
230	1	0	dev=net(0)	DropData	0	0
230	1	1	dev=net(1)	InInterests	0	0
230	1	1	dev=net(1)	OutInterests	0	0
230	1	1	dev=net(1)	DropInterests	0	0
230	1	1	dev=net(1)	InNacks	0	0
230	1	1	dev=net(1)	OutNacks	0	0
230	1	1	dev=net(1)	DropNacks	0	0
230	1	1	dev=net(1)	InData	0	0
230	1	1	dev=net(1)	OutData	0	0
230	1	1	dev=net(1)	DropData	0	0
230	1	2	dev=net(2)	InInterests	0	0
230	1	2	dev=net(2)	OutInterests	0	0
230	1	2	dev=net(2)	DropInterests	0	0
230	1	2	dev=net(2)	InNacks	0	0
230	1	2	dev=net(2)	OutNacks	0	0
230	1	2	dev=net(2)	DropNacks	0	0
230	1	2	dev=net(2)	InData	0	0
230	1	2	dev=net(2)	OutData	0	0
230	1	2	dev=net(2)	DropData	0	0
230	1	-1	all	SatisfiedInterests	0	0
230	1	-1	all	TimedOutInterests	0	0
230	2	0	dev=net(0)	InInterests	0	0
230	2	0	dev=net(0)	OutInterests	21	0.758789
230	2	0	dev=net(0)	DropInterests	0	0
230	2	0	dev=net(0)	InNacks	0	0
230	2	0	dev=net(0)	OutNacks	0	0
230	2	0	dev=net(0)	DropNacks	0	0
230	2	0	dev=net(0)	InData	0	0
230	2	0	dev=net(0)	OutData	0	0
230	2	0	dev=net(0)	DropData	0	0
230	2	1	dev=net(1)	InInterests	99	3.57715
230	2	1	dev=net(1)	OutInterests	0	0
230	2	1	dev=net(1)	DropInterests	0	0
230	2	1	dev=net(1)	InNacks	0	0
230	2	1	dev=net(1)	OutNacks	0	0
230	2	1	dev=net(1)	DropNacks	0	0
230	2	1	dev=net(1)	InData	0	0
230	2	1	dev=net(1)	OutData	100	104.199
230	2	1	dev=net(1)	DropData	0	0
230	2	2	dev=net(2)	InInterests	0	0
230	2	2	dev=net(2)	OutInterests	21	0.758789
230	2	2	dev=net(2)	DropInterests	0	0
230	2	2	dev=net(2)	InNacks	0	0
230	2	2	dev=net(2)	OutNacks	0	0
230	2	2	dev=net(2)	DropNacks	0	0
230	2	2	dev=net(2)	InData	22	22.9238
230	2	2	dev=net(2)	OutData	0	0
230	2	2	dev=net(2)	DropData	0	0
230	2	-1	all	SatisfiedInterests	100	0
230	2	-1	all	TimedOutInterests	0	0
230	3	0	dev=net(0)	InInterests	0	0
230	3	0	dev=net(0)	OutInterests	0	0
230	3	0	dev=net(0)	DropInterests	0	0
230	3	0	dev=net(0)	InNacks	0	0
230	3	0	dev=net(0)	OutNacks	0	0
230	3	0	dev=net(0)	DropNacks	0	0
230	3	0	dev=net(0)	InData	0	0
230	3	0	dev=net(0)	OutData	0	0
230	3	0	dev=net(0)	DropData	0	0
230	3	1	dev=net(1)	InInterests	0	0
230	3	1	dev=net(1)	OutInterests	0	0
230	3	1	dev=net(1)	DropInterests	0	0
230	3	1	dev=net(1)	InNacks	0	0
230	3	1	dev=net(1)	OutNacks	0	0
230	3	1	dev=net(1)	DropNacks	0	0
230	3	1	dev=net(1)	InData	0	0
230	3	1	dev=net(1)	OutData	0	0
230	3	1	dev=net(1)	DropData	0	0
230	3	-1	all	SatisfiedInterests	0	0
230	3	-1	all	TimedOutInterests	0	0
230	4	0	dev=net(0)	InInterests	0	0
230	4	0	dev=net(0)	OutInterests	0	0
230	4	0	dev=net(0)	DropInterests	0	0
230	4	0	dev=net(0)	InNacks	0	0
230	4	0	dev=net(0)	OutNacks	0	0
230	4	0	dev=net(0)	DropNacks	0	0
230	4	0	dev=net(0)	InData	0	0
230	4	0	dev=net(0)	OutData	0	0
230	4	0	dev=net(0)	DropData	0	0
230	4	1	dev=net(1)	InInterests	0	0
230	4	1	dev=net(1)	OutInterests	0	0
230	4	1	dev=net(1)	DropInterests	0	0
230	4	1	dev=net(1)	InNacks	0	0
230	4	1	dev=net(1)	OutNacks	0	0
230	4	1	dev=net(1)	DropNacks	0	0
230	4	1	dev=net(1)	InData	0	0
230	4	1	dev=net(1)	OutData	0	0
230	4	1	dev=net(1)	DropData	0	0
230	4	-1	all	SatisfiedInterests	0	0
230	4	-1	all	TimedOutInterests	0	0
230	5	0	dev=net(0)	InInterests	21	0.758789
230	5	0	dev=net(0)	OutInterests	0	0
230	5	0	dev=net(0)	DropInterests	0	0
230	5	0	dev=net(0)	InNacks	0	0
230	5	0	dev=net(0)	OutNacks	0	0
230	5	0	dev=net(0)	DropNacks	0	0
230	5	0	dev=net(0)	InData	0	0
230	5	0	dev=net(0)	OutData	0	0
230	5	0	dev=net(0)	DropData	0	0
230	5	1	dev=net(1)	InInterests	0	0
230	5	1	dev=net(1)	OutInterests	21	0.758789
230	5	1	dev=net(1)	DropInterests	0	0
230	5	1	dev=net(1)	InNacks	0	0
230	5	1	dev=net(1)	OutNacks	0	0
230	5	1	dev=net(1)	DropNacks	0	0
230	5	1	dev=net(1)	InData	0	0
230	5	1	dev=net(1)	OutData	0	0
230	5	1	dev=net(1)	DropData	0	0
230	5	-1	all	SatisfiedInterests	0	0
230	5	-1	all	TimedOutInterests	0	0
230	6	0	dev=net(0)	InInterests	0	0
230	6	0	dev=net(0)	OutInterests	101	3.64941
230	6	0	dev=net(0)	DropInterests	0	0
230	6	0	dev=net(0)	InNacks	0	0
230	6	0	dev=net(0)	OutNacks	0	0
230	6	0	dev=net(0)	DropNacks	0	0
230	6	0	dev=net(0)	InData	100	104.199
230	6	0	dev=net(0)	OutData	0	0
230	6	0	dev=net(0)	DropData	0	0
230	6	1	dev=net(1)	InInterests	101	3.64941
230	6	1	dev=net(1)	OutInterests	0	0
230	6	1	dev=net(1)	DropInterests	0	0
230	6	1	dev=net(1)	InNacks	0	0
230	6	1	dev=net(1)	OutNacks	0	0
230	6	1	dev=net(1)	DropNacks	0	0
230	6	1	dev=net(1)	InData	0	0
230	6	1	dev=net(1)	OutData	100	104.199
230	6	1	dev=net(1)	DropData	0	0
230	6	-1	all	SatisfiedInterests	100	0
230	6	-1	all	TimedOutInterests	0	0
230	7	0	dev=net(0)	InInterests	0	0
230	7	0	dev=net(0)	OutInterests	0	0
230	7	0	dev=net(0)	DropInterests	0	0
230	7	0	dev=net(0)	InNacks	0	0
230	7	0	dev=net(0)	OutNacks	0	0
230	7	0	dev=net(0)	DropNacks	0	0
230	7	0	dev=net(0)	InData	0	0
230	7	0	dev=net(0)	OutData	0	0
230	7	0	dev=net(0)	DropData	0	0
230	7	1	dev=net(1)	InInterests	21	0.758789
230	7	1	dev=net(1)	OutInterests	0	0
230	7	1	dev=net(1)	DropInterests	0	0
230	7	1	dev=net(1)	InNacks	0	0
230	7	1	dev=net(1)	OutNacks	0	0
230	7	1	dev=net(1)	DropNacks	0	0
230	7	1	dev=net(1)	InData	0	0
230	7	1	dev=net(1)	OutData	21	21.8818
230	7	1	dev=net(1)	DropData	0	0
230	7	2	dev=local(2)	InInterests	0	0
230	7	2	dev=local(2)	OutInterests	21	0.758789
230	7	2	dev=local(2)	DropInterests	0	0
230	7	2	dev=local(2)	InNacks	0	0
230	7	2	dev=local(2)	OutNacks	0	0
230	7	2	dev=local(2)	DropNacks	0	0
230	7	2	dev=local(2)	InData	21	0
230	7	2	dev=local(2)	OutData	0	0
230	7	2	dev=local(2)	DropData	0	0
230	7	-1	all	SatisfiedInterests	21	0
230	7	-1	all	TimedOutInterests	0	0
231	0	0	dev=net(0)	InInterests	0	0
231	0	0	dev=net(0)	OutInterests	147	5.31152
231	0	0	dev=net(0)	DropInterests	0	0
231	0	0	dev=net(0)	InNacks	0	0
231	0	0	dev=net(0)	OutNacks	0	0
231	0	0	dev=net(0)	DropNacks	0	0
231	0	0	dev=net(0)	InData	75	78.1494
231	0	0	dev=net(0)	OutData	0	0
231	0	0	dev=net(0)	DropData	0	0
231	0	1	dev=local(1)	InInterests	147	0
231	0	1	dev=local(1)	OutInterests	0	0
231	0	1	dev=local(1)	DropInterests	0	0
231	0	1	dev=local(1)	InNacks	0	0
231	0	1	dev=local(1)	OutNacks	0	0
231	0	1	dev=local(1)	DropNacks	0	0
231	0	1	dev=local(1)	InData	0	0
231	0	1	dev=local(1)	OutData	75	78.1494
231	0	1	dev=local(1)	DropData	0	0
231	0	-1	all	SatisfiedInterests	75	0
231	0	-1	all	TimedOutInterests	22	0
231	1	0	dev=net(0)	InInterests	0	0
231	1	0	dev=net(0)	OutInterests	0	0
231	1	0	dev=net(0)	DropInterests	0	0
231	1	0	dev=net(0)	InNacks	0	0
231	1	0	dev=net(0)	OutNacks	0	0
231	1	0	dev=net(0)	DropNacks	0	0
231	1	0	dev=net(0)	InData	0	0
231	1	0	dev=net(0)	OutData	0	0
231	1	0	dev=net(0)	DropData	0	0
231	1	1	dev=net(1)	InInterests	0	0
231	1	1	dev=net(1)	OutInterests	0	0
231	1	1	dev=net(1)	DropInterests	0	0
231	1	1	dev=net(1)	InNacks	0	0
231	1	1	dev=net(1)	OutNacks	0	0
231	1	1	dev=net(1)	DropNacks	0	0
231	1	1	dev=net(1)	InData	0	0
231	1	1	dev=net(1)	OutData	0	0
231	1	1	dev=net(1)	DropData	0	0
231	1	2	dev=net(2)	InInterests	0	0
231	1	2	dev=net(2)	OutInterests	0	0
231	1	2	dev=net(2)	DropInterests	0	0
231	1	2	dev=net(2)	InNacks	0	0
231	1	2	dev=net(2)	OutNacks	0	0
231	1	2	dev=net(2)	DropNacks	0	0
231	1	2	dev=net(2)	InData	0	0
231	1	2	dev=net(2)	OutData	0	0
231	1	2	dev=net(2)	DropData	0	0
231	1	-1	all	SatisfiedInterests	0	0
231	1	-1	all	TimedOutInterests	0	0
231	2	0	dev=net(0)	InInterests	0	0
231	2	0	dev=net(0)	OutInterests	13	0.469727
231	2	0	dev=net(0)	DropInterests	0	0
231	2	0	dev=net(0)	InNacks	0	0
231	2	0	dev=net(0)	OutNacks	0	0
231	2	0	dev=net(0)	DropNacks	0	0
231	2	0	dev=net(0)	InData	0	0
231	2	0	dev=net(0)	OutData	0	0
231	2	0	dev=net(0)	DropData	0	0
231	2	1	dev=net(1)	InInterests	119	4.2998
231	2	1	dev=net(1)	OutInterests	0	0
231	2	1	dev=net(1)	DropInterests	0	0
231	2	1	dev=net(1)	InNacks	0	0
231	2	1	dev=net(1)	OutNacks	0	0
231	2	1	dev=net(1)	DropNacks	0	0
231	2	1	dev=net(1)	InData	0	0
231	2	1	dev=net(1)	OutData	119	123.997
231	2	1	dev=net(1)	DropData	0	0
231	2	2	dev=net(2)	InInterests	0	0
231	2	2	dev=net(2)	OutInterests	13	0.469727
231	2	2	dev=net(2)	DropInterests	0	0
231	2	2	dev=net(2)	InNacks	0	0
231	2	2	dev=net(2)	OutNacks	0	0
231	2	2	dev=net(2)	DropNacks	0	0
231	2	2	dev=net(2)	InData	13	13.5459
231	2	2	dev=net(2)	OutData	0	0
231	2	2	dev=net(2)	DropData	0	0
231	2	-1	all	SatisfiedInterests	119	0
231	2	-1	all	TimedOutInterests	0	0
